Order Reference,Order Date,Delivery Date,Customer,Salesperson,Status,Product,Product Name,Product Qty,Unit Price,Subtotal,id,phone,email,user_id/login,street,city,country_id/id,Name,Variant Tags,Variant Values,Internal Reference,Sales Price,Cost_y,Activity Exception Decoration
SO04809,2024-11-10,2024-11-10,"Lopez, Thompson and King",Kayla Keller,Sales Order,NEW_SKU_1075,Scale e-business e-commerce,8,480.7,3845.6,__import__.partner_3521,691252775.0,"lopez,_thompson_and_king@example.com",mitchell.admin@example.com,759 Example St,City83,base.us,Product NEW_SKU_1075,Color,200W,INT-9256,257.54,51.74,success
SO04810,2024-08-13,2024-10-03,"Fowler, Moss and Richmond",Gabrielle Tanner MD,Sales Order,NEW_SKU_1011,Brand customized technologies,14,395.02,5530.28,__import__.partner_3522,693051562.0,"fowler,_moss_and_richmond@example.com",mitchell.admin@example.com,524 Example St,City61,base.us,Product NEW_SKU_1011,Power,Large,INT-6711,470.45,279.8,warning
SO04811,2024-09-16,2025-04-24,"Patel, Miller and Valdez",Rebecca Clark,Sales Order,NEW_SKU_1034,Envisioneer front-end niches,7,478.58,3350.06,__import__.partner_3523,690914054.0,"patel,_miller_and_valdez@example.com",mitchell.admin@example.com,987 Example St,City7,base.us,Product NEW_SKU_1034,Color,Large,INT-8107,490.61,135.6,success
SO04812,2024-11-09,2024-12-21,Barnes-Carter,Mark Williams,Sales Order,NEW_SKU_1009,Re-intermediate cutting-edge synergies,16,480.17,7682.72,__import__.partner_3524,693969826.0,barnes-carter@example.com,mitchell.admin@example.com,891 Example St,City39,base.us,Product NEW_SKU_1009,Size,Red,INT-7938,68.82,138.17,error
SO04813,2024-10-09,2024-11-09,Boyd Group,Angela Farmer DVM,Sales Order,NEW_SKU_1030,Architect vertical e-tailers,11,481.83,5300.13,__import__.partner_3525,682036605.0,boyd_group@example.com,mitchell.admin@example.com,390 Example St,City66,base.us,Product NEW_SKU_1030,Size,Steel,INT-2768,262.48,32.0,error
SO04814,2024-12-11,2025-03-29,Moreno-Montgomery,Michael Monroe,Sales Order,NEW_SKU_1092,Expedite dot-com supply-chains,11,153.0,1683.0,__import__.partner_3526,618777290.0,moreno-montgomery@example.com,mitchell.admin@example.com,863 Example St,City89,base.us,Product NEW_SKU_1092,Color,Red,INT-9825,238.46,140.55,warning
SO04815,2024-06-14,2025-05-05,Cooper-Williams,Kathryn Wilson,Sales Order,NEW_SKU_1043,Iterate strategic applications,1,268.78,268.78,__import__.partner_3527,634898962.0,cooper-williams@example.com,mitchell.admin@example.com,270 Example St,City52,base.us,Product NEW_SKU_1043,Material,Large,INT-6167,99.78,146.77,error
SO04816,2024-05-30,2025-04-17,Jacobs-Russell,Denise Thomas,Sales Order,NEW_SKU_1033,Enhance user-centric networks,17,307.75,5231.75,__import__.partner_3528,641470685.0,jacobs-russell@example.com,mitchell.admin@example.com,291 Example St,City57,base.us,Product NEW_SKU_1033,Power,Large,INT-6467,495.44,216.03,info
SO04817,2025-01-26,2025-02-27,"Wilkins, Smith and Juarez",Brett Allen,Sales Order,NEW_SKU_1084,Extend value-added mindshare,9,262.88,2365.92,__import__.partner_3529,660529555.0,"wilkins,_smith_and_juarez@example.com",mitchell.admin@example.com,913 Example St,City20,base.us,Product NEW_SKU_1084,Size,Red,INT-5678,114.02,189.48,info
SO04818,2024-10-08,2025-05-02,Garcia LLC,Kevin Johnson,Sales Order,NEW_SKU_1004,Grow best-of-breed mindshare,18,213.42,3841.56,__import__.partner_3530,685290242.0,garcia_llc@example.com,mitchell.admin@example.com,898 Example St,City85,base.us,Product NEW_SKU_1004,Color,Red,INT-4554,66.67,64.6,success
SO04819,2025-01-13,2025-04-02,Doyle Ltd,Suzanne Mcdaniel,Sales Order,NEW_SKU_1065,Extend front-end infrastructures,1,460.01,460.01,__import__.partner_3531,644892062.0,doyle_ltd@example.com,mitchell.admin@example.com,983 Example St,City84,base.us,Product NEW_SKU_1065,Size,Large,INT-7863,155.51,26.82,error
SO04820,2025-02-24,2025-03-19,Smith-Stark,Laurie House,Sales Order,NEW_SKU_1059,Innovate best-of-breed portals,17,264.92,4503.64,__import__.partner_3532,616513036.0,smith-stark@example.com,mitchell.admin@example.com,743 Example St,City22,base.us,Product NEW_SKU_1059,Size,Large,INT-8264,292.48,267.77,error
SO04821,2024-05-18,2025-03-12,"Johnson, Martinez and Humphrey",Steve Vasquez,Sales Order,NEW_SKU_1006,Leverage rich partnerships,16,105.93,1694.88,__import__.partner_3533,668899790.0,"johnson,_martinez_and_humphrey@example.com",mitchell.admin@example.com,754 Example St,City34,base.us,Product NEW_SKU_1006,Material,Large,INT-4430,276.26,190.17,success
SO04822,2024-05-28,2024-10-04,Alvarez-Scott,John Ortega,Sales Order,NEW_SKU_1032,Morph visionary action-items,17,305.54,5194.18,__import__.partner_3534,650064121.0,alvarez-scott@example.com,mitchell.admin@example.com,29 Example St,City64,base.us,Product NEW_SKU_1032,Power,Red,INT-4774,346.88,150.99,warning
SO04823,2025-03-12,2025-05-08,"Vasquez, Garcia and Mitchell",Elizabeth Williams,Sales Order,NEW_SKU_1025,Target plug-and-play architectures,19,438.89,8338.91,__import__.partner_3535,648970726.0,"vasquez,_garcia_and_mitchell@example.com",mitchell.admin@example.com,196 Example St,City47,base.us,Product NEW_SKU_1025,Size,Red,INT-4807,74.58,72.9,success
SO04824,2025-03-21,2025-04-30,Richard Group,Debra Gonzalez,Sales Order,NEW_SKU_1077,Leverage transparent vortals,1,347.57,347.57,__import__.partner_3536,660289328.0,richard_group@example.com,mitchell.admin@example.com,491 Example St,City84,base.us,Product NEW_SKU_1077,Size,Large,INT-6250,192.31,55.13,warning
SO04825,2024-05-01,2024-07-22,Compton and Sons,Joseph Anderson,Sales Order,NEW_SKU_1070,Integrate one-to-one networks,20,289.83,5796.599999999999,__import__.partner_3537,693886740.0,compton_and_sons@example.com,mitchell.admin@example.com,68 Example St,City88,base.us,Product NEW_SKU_1070,Power,200W,INT-3092,166.39,223.02,warning
SO04826,2024-06-08,2024-11-06,Cole-Gordon,Ian Jones,Sales Order,NEW_SKU_1027,Productize distributed bandwidth,16,103.84,1661.44,__import__.partner_3538,620396206.0,cole-gordon@example.com,mitchell.admin@example.com,342 Example St,City91,base.us,Product NEW_SKU_1027,Material,Steel,INT-3395,298.01,31.43,info
SO04827,2024-10-22,2025-02-04,Wilkins and Sons,Joshua Weber,Sales Order,NEW_SKU_1041,Seize 24/7 synergies,9,92.15,829.35,__import__.partner_1118,629170742.0,wilkins_and_sons@example.com,mitchell.admin@example.com,150 Example St,City87,base.us,Product NEW_SKU_1041,Material,200W,INT-3127,339.45,73.5,info
SO04828,2025-03-03,2025-05-14,Ramsey Group,Jeanette Wright,Sales Order,NEW_SKU_1030,Architect vertical e-tailers,9,481.83,4336.47,__import__.partner_3539,665917355.0,ramsey_group@example.com,mitchell.admin@example.com,899 Example St,City60,base.us,Product NEW_SKU_1030,Power,Large,INT-2219,358.07,216.99,success
SO04829,2024-06-03,2025-01-19,"Farley, Figueroa and Rowe",Carla Jenkins,Sales Order,NEW_SKU_1019,Envisioneer rich niches,15,486.74,7301.1,__import__.partner_3540,686071450.0,"farley,_figueroa_and_rowe@example.com",mitchell.admin@example.com,392 Example St,City9,base.us,Product NEW_SKU_1019,Power,Large,INT-9533,452.19,206.12,error
SO04830,2024-05-02,2024-05-23,Mathews-Brown,Mrs. Melissa Hull MD,Sales Order,NEW_SKU_1036,Monetize dynamic schemas,16,310.47,4967.52,__import__.partner_3541,697831341.0,mathews-brown@example.com,mitchell.admin@example.com,793 Example St,City86,base.us,Product NEW_SKU_1036,Power,Large,INT-2736,269.07,76.69,error
SO04831,2024-12-27,2025-05-23,Hill Inc,Dawn Smith,Sales Order,NEW_SKU_1048,Iterate granular content,18,442.23,7960.14,__import__.partner_3542,656103285.0,hill_inc@example.com,mitchell.admin@example.com,805 Example St,City60,base.us,Product NEW_SKU_1048,Size,Red,INT-3444,98.28,55.09,info
SO04832,2024-07-15,2024-07-31,"Medina, Johnson and Fisher",Amy Ball,Sales Order,NEW_SKU_1008,Synergize bleeding-edge relationships,7,447.86,3135.02,__import__.partner_3543,615789838.0,"medina,_johnson_and_fisher@example.com",mitchell.admin@example.com,392 Example St,City47,base.us,Product NEW_SKU_1008,Material,Red,INT-5264,273.12,178.15,info
SO04833,2025-03-28,2025-04-15,Jackson-Taylor,Chad Murphy,Sales Order,NEW_SKU_1073,Enable enterprise eyeballs,2,70.54,141.08,__import__.partner_3544,633618422.0,jackson-taylor@example.com,mitchell.admin@example.com,74 Example St,City77,base.us,Product NEW_SKU_1073,Power,Steel,INT-3942,133.01,177.07,error
SO04834,2024-11-13,2025-01-06,"Watson, Frazier and Gamble",Mary Mclean,Sales Order,NEW_SKU_1017,Architect value-added vortals,16,258.09,4129.44,__import__.partner_3545,629905031.0,"watson,_frazier_and_gamble@example.com",mitchell.admin@example.com,708 Example St,City11,base.us,Product NEW_SKU_1017,Color,Steel,INT-5804,190.25,198.51,success
SO04835,2024-11-13,2024-11-13,Lewis-Johnson,Pamela Edwards,Sales Order,NEW_SKU_1012,Visualize proactive communities,1,155.52,155.52,__import__.partner_3546,696520221.0,lewis-johnson@example.com,mitchell.admin@example.com,30 Example St,City53,base.us,Product NEW_SKU_1012,Color,200W,INT-6954,371.56,19.1,warning
SO04836,2024-06-26,2025-03-02,Cervantes-Duncan,Todd Roberson,Sales Order,NEW_SKU_1019,Envisioneer rich niches,2,486.74,973.48,__import__.partner_3547,659020265.0,cervantes-duncan@example.com,mitchell.admin@example.com,644 Example St,City64,base.us,Product NEW_SKU_1019,Power,200W,INT-9703,121.66,284.04,info
SO04837,2024-12-04,2025-05-02,Johnson Inc,Aaron Thompson,Sales Order,NEW_SKU_1017,Architect value-added vortals,1,258.09,258.09,__import__.partner_2557,668537183.0,johnson_inc@example.com,mitchell.admin@example.com,242 Example St,City17,base.us,Product NEW_SKU_1017,Color,Steel,INT-5204,245.66,262.73,success
SO04838,2025-02-25,2025-03-21,Stark PLC,Jason Olson,Sales Order,NEW_SKU_1032,Morph visionary action-items,11,305.54,3360.94,__import__.partner_3548,649772828.0,stark_plc@example.com,mitchell.admin@example.com,807 Example St,City61,base.us,Product NEW_SKU_1032,Power,Large,INT-3484,295.76,50.78,error
SO04839,2025-03-09,2025-03-27,Palmer-Ramos,Brian Berry,Sales Order,NEW_SKU_1046,Cultivate open-source markets,11,193.56,2129.16,__import__.partner_3549,659763784.0,palmer-ramos@example.com,mitchell.admin@example.com,960 Example St,City75,base.us,Product NEW_SKU_1046,Color,200W,INT-4404,78.94,272.49,info
SO04840,2024-07-13,2024-10-30,Gross Group,Tom Williams,Sales Order,NEW_SKU_1052,Enable magnetic niches,7,227.45,1592.15,__import__.partner_2813,667511331.0,gross_group@example.com,mitchell.admin@example.com,770 Example St,City34,base.us,Product NEW_SKU_1052,Material,Large,INT-6223,120.11,110.95,info
SO04841,2024-06-15,2024-09-19,"Levy, Blake and Silva",Russell Olsen,Sales Order,NEW_SKU_1043,Iterate strategic applications,5,268.78,1343.9,__import__.partner_3550,694737917.0,"levy,_blake_and_silva@example.com",mitchell.admin@example.com,580 Example St,City17,base.us,Product NEW_SKU_1043,Power,Steel,INT-2179,306.54,146.36,warning
SO04842,2025-03-31,2025-04-12,Ruiz Inc,Kenneth Walls,Sales Order,NEW_SKU_1078,Orchestrate viral synergies,17,329.56,5602.52,__import__.partner_3551,656683743.0,ruiz_inc@example.com,mitchell.admin@example.com,20 Example St,City57,base.us,Product NEW_SKU_1078,Material,Large,INT-9872,402.64,266.14,info
SO04843,2025-02-15,2025-03-09,Macias-Sanchez,Brianna Wright,Sales Order,NEW_SKU_1086,Deploy innovative partnerships,2,346.13,692.26,__import__.partner_3552,689184618.0,macias-sanchez@example.com,mitchell.admin@example.com,424 Example St,City76,base.us,Product NEW_SKU_1086,Power,Steel,INT-6112,308.82,100.0,error
SO04844,2024-11-03,2025-04-13,"Lloyd, Ross and Mayer",Samantha Edwards,Sales Order,NEW_SKU_1083,Brand transparent models,18,309.52,5571.36,__import__.partner_3553,637280702.0,"lloyd,_ross_and_mayer@example.com",mitchell.admin@example.com,391 Example St,City69,base.us,Product NEW_SKU_1083,Color,Large,INT-4248,419.59,91.29,warning
SO04845,2024-10-14,2025-03-29,Clark and Sons,Catherine Rodriguez,Sales Order,NEW_SKU_1060,Reinvent global e-business,4,319.95,1279.8,__import__.partner_1271,697458351.0,clark_and_sons@example.com,mitchell.admin@example.com,580 Example St,City30,base.us,Product NEW_SKU_1060,Material,Steel,INT-1738,278.33,142.0,info
SO04846,2025-01-29,2025-02-27,"Flores, Wall and Jefferson",Robert Shields,Sales Order,NEW_SKU_1048,Iterate granular content,9,442.23,3980.07,__import__.partner_3554,624114681.0,"flores,_wall_and_jefferson@example.com",mitchell.admin@example.com,86 Example St,City38,base.us,Product NEW_SKU_1048,Color,Large,INT-4170,357.05,46.91,success
SO04847,2025-03-12,2025-04-26,May-Odonnell,Autumn Ramos,Sales Order,NEW_SKU_1001,Matrix wireless convergence,12,158.31,1899.72,__import__.partner_3555,641994535.0,may-odonnell@example.com,mitchell.admin@example.com,786 Example St,City38,base.us,Product NEW_SKU_1001,Material,Red,INT-7914,292.78,37.62,warning
SO04848,2024-10-12,2025-02-03,"Robinson, Stewart and Fields",Autumn Wyatt,Sales Order,NEW_SKU_1041,Seize 24/7 synergies,3,92.15,276.45000000000005,__import__.partner_3556,627701925.0,"robinson,_stewart_and_fields@example.com",mitchell.admin@example.com,955 Example St,City80,base.us,Product NEW_SKU_1041,Color,Steel,INT-7908,472.85,54.79,warning
SO04849,2025-03-22,2025-04-05,Wang Inc,Jacob Hawkins,Sales Order,NEW_SKU_1084,Extend value-added mindshare,2,262.88,525.76,__import__.partner_3557,653948410.0,wang_inc@example.com,mitchell.admin@example.com,251 Example St,City8,base.us,Product NEW_SKU_1084,Power,Steel,INT-3291,344.7,142.12,success
SO04850,2024-04-30,2025-04-20,Trujillo Inc,Laura Garza,Sales Order,NEW_SKU_1020,Deliver 24/365 channels,13,450.97,5862.610000000001,__import__.partner_3558,620217155.0,trujillo_inc@example.com,mitchell.admin@example.com,807 Example St,City33,base.us,Product NEW_SKU_1020,Color,Red,INT-6636,374.0,149.17,success
SO04851,2024-09-15,2025-02-07,Reyes Inc,Roger Fitzgerald,Sales Order,NEW_SKU_1093,Facilitate strategic paradigms,20,389.9,7798.0,__import__.partner_114,642567547.0,reyes_inc@example.com,mitchell.admin@example.com,524 Example St,City48,base.us,Product NEW_SKU_1093,Material,Large,INT-9035,259.38,228.22,info
SO04852,2024-05-10,2024-05-20,"Choi, Palmer and Lewis",Patrick Mcbride,Sales Order,NEW_SKU_1068,Scale b2b niches,17,381.77,6490.09,__import__.partner_3559,652873391.0,"choi,_palmer_and_lewis@example.com",mitchell.admin@example.com,200 Example St,City41,base.us,Product NEW_SKU_1068,Size,Red,INT-3881,311.25,27.62,info
SO04853,2025-03-14,2025-04-02,Forbes LLC,Patrick Golden,Sales Order,NEW_SKU_1035,Deploy plug-and-play roi,10,435.43,4354.3,__import__.partner_3560,663326203.0,forbes_llc@example.com,mitchell.admin@example.com,652 Example St,City55,base.us,Product NEW_SKU_1035,Power,Steel,INT-4108,53.2,86.4,info
SO04854,2024-04-24,2024-06-21,Sheppard LLC,Aaron Collins,Sales Order,NEW_SKU_1054,Aggregate ubiquitous bandwidth,8,343.82,2750.56,__import__.partner_3561,637391398.0,sheppard_llc@example.com,mitchell.admin@example.com,4 Example St,City20,base.us,Product NEW_SKU_1054,Size,Red,INT-3373,34.85,140.43,success
SO04855,2024-07-04,2025-05-01,Mcdonald Group,Daniel Molina,Sales Order,NEW_SKU_1058,Facilitate visionary models,2,403.76,807.52,__import__.partner_1662,682280314.0,mcdonald_group@example.com,mitchell.admin@example.com,783 Example St,City50,base.us,Product NEW_SKU_1058,Material,Large,INT-2201,404.51,199.57,info
SO04856,2025-02-12,2025-02-24,Lopez-Bell,Scott Baker,Sales Order,NEW_SKU_1051,Seize killer portals,2,420.01,840.02,__import__.partner_3562,615527527.0,lopez-bell@example.com,mitchell.admin@example.com,17 Example St,City44,base.us,Product NEW_SKU_1051,Color,Red,INT-9267,183.24,142.47,info
SO04857,2025-03-06,2025-04-13,Durham Ltd,Samantha Mcmillan,Sales Order,NEW_SKU_1050,Transition magnetic web-readiness,20,443.16,8863.2,__import__.partner_3563,650820531.0,durham_ltd@example.com,mitchell.admin@example.com,791 Example St,City38,base.us,Product NEW_SKU_1050,Size,Red,INT-6247,343.66,213.08,info
SO04858,2024-07-21,2025-04-14,Mckinney-Garcia,Heather Hale,Sales Order,NEW_SKU_1010,Brand global web services,8,340.25,2722.0,__import__.partner_3564,622356415.0,mckinney-garcia@example.com,mitchell.admin@example.com,42 Example St,City34,base.us,Product NEW_SKU_1010,Material,Large,INT-3289,477.1,205.92,info
SO04859,2024-07-04,2024-10-20,"Torres, Young and Graham",Daniel Wagner,Sales Order,NEW_SKU_1080,Mesh strategic partnerships,13,485.97,6317.610000000001,__import__.partner_3565,656739327.0,"torres,_young_and_graham@example.com",mitchell.admin@example.com,932 Example St,City86,base.us,Product NEW_SKU_1080,Color,Steel,INT-2823,71.34,222.07,success
SO04860,2024-06-19,2024-09-06,Jenkins-Garcia,David Lindsey,Sales Order,NEW_SKU_1039,Reinvent 24/365 niches,8,334.74,2677.92,__import__.partner_3566,634128919.0,jenkins-garcia@example.com,mitchell.admin@example.com,454 Example St,City77,base.us,Product NEW_SKU_1039,Material,Large,INT-1145,228.15,284.95,error
SO04861,2025-03-17,2025-03-30,Kim Group,Steven Gilbert,Sales Order,NEW_SKU_1016,Engineer intuitive systems,17,373.55,6350.35,__import__.partner_3567,617655465.0,kim_group@example.com,mitchell.admin@example.com,263 Example St,City15,base.us,Product NEW_SKU_1016,Material,Steel,INT-7150,459.22,40.94,info
SO04862,2024-09-09,2025-03-05,Higgins Ltd,Erik Davis DDS,Sales Order,NEW_SKU_1071,Syndicate killer systems,20,398.65,7973.0,__import__.partner_3568,620128261.0,higgins_ltd@example.com,mitchell.admin@example.com,168 Example St,City3,base.us,Product NEW_SKU_1071,Material,Red,INT-3323,135.59,175.87,info
SO04863,2024-06-01,2024-07-10,"Johnson, Rowe and Jones",Hannah Clark,Sales Order,NEW_SKU_1053,Engineer b2b solutions,15,439.39,6590.849999999999,__import__.partner_3569,666241375.0,"johnson,_rowe_and_jones@example.com",mitchell.admin@example.com,741 Example St,City92,base.us,Product NEW_SKU_1053,Material,Red,INT-7181,413.7,17.48,info
SO04864,2024-07-17,2025-02-28,"Wilcox, Fitzgerald and Johnson",William Perkins,Sales Order,NEW_SKU_1007,Synergize bricks-and-clicks supply-chains,15,129.34,1940.1,__import__.partner_3570,613161553.0,"wilcox,_fitzgerald_and_johnson@example.com",mitchell.admin@example.com,258 Example St,City22,base.us,Product NEW_SKU_1007,Material,Large,INT-5222,380.88,51.59,info
SO04865,2024-08-24,2024-09-18,Russo and Sons,Jay Aguilar,Sales Order,NEW_SKU_1067,Exploit frictionless metrics,2,108.25,216.5,__import__.partner_3571,681834026.0,russo_and_sons@example.com,mitchell.admin@example.com,526 Example St,City63,base.us,Product NEW_SKU_1067,Size,Steel,INT-8147,214.56,189.35,info
SO04866,2024-12-06,2025-03-16,Phillips-Barnes,Jennifer Hampton,Sales Order,NEW_SKU_1029,Mesh plug-and-play markets,18,126.72,2280.96,__import__.partner_3572,627088221.0,phillips-barnes@example.com,mitchell.admin@example.com,79 Example St,City4,base.us,Product NEW_SKU_1029,Material,Red,INT-2077,222.53,246.27,success
SO04867,2025-03-22,2025-04-23,"Velasquez, Scott and Walton",Ryan Mann,Sales Order,NEW_SKU_1027,Productize distributed bandwidth,3,103.84,311.52,__import__.partner_3573,647561423.0,"velasquez,_scott_and_walton@example.com",mitchell.admin@example.com,571 Example St,City61,base.us,Product NEW_SKU_1027,Material,200W,INT-1959,357.87,294.0,error
